dataset,repeat,split_id,seed,split_policy,method,grid_id,num_nodes,num_features,num_classes,train_size,val_size,test_size,lambda_smooth,d_s,d_r,tau_gate,gamma,fit_time_sec,selection_rule,alpha_mode,alpha_nonzero,learned_alpha_nonzero,alpha_abs_sum,overlap_abs_sum,overlap_max,gate_mean,gate_min,gate_max,base_abs_mean,cross_abs_mean,gamma_cross_abs_mean,final_abs_mean,train_acc,val_acc,test_acc,time_sec
chameleon,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,6,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,3.676,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.1187397857124387,0.009777340228190056,0.5166375809544219,0.4842819103455581,0.5541347975495563,2089.764153624148,0.0,0.0,2089.764153624148,0.7234432101249695,0.4677640497684479,0.4934210479259491,6.571
chameleon,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,7,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,3.676,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.1187397857124387,0.009777340228190056,0.5166375809544219,0.4842819103455581,0.5541347975495563,2089.764153624148,0.0,0.0,2089.764153624148,0.7234432101249695,0.4677640497684479,0.4934210479259491,6.454
chameleon,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,8,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,3.676,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.1187397857124387,0.009777340228190056,0.5166375809544219,0.4842819103455581,0.5541347975495563,2089.764153624148,0.0,0.0,2089.764153624148,0.7234432101249695,0.4677640497684479,0.4934210479259491,6.455
chameleon,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,9,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,3.676,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.1187397857124387,0.009777340228190056,0.5166375809544219,0.4842819103455581,0.5541347975495563,2089.764153624148,0.0,0.0,2089.764153624148,0.7234432101249695,0.4677640497684479,0.4934210479259491,6.472
chameleon,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,10,2277,2325,5,1092,729,456,0.1,8,8,5.0,0.0,3.676,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,0,0.1187397857124387,0.1187397857124387,0.009777340228190056,0.5166375809544219,0.4842819103455581,0.5541347975495563,2089.764153624148,0.001674530981510658,0.0,2089.764153624148,0.7234432101249695,0.4677640497684479,0.4934210479259491,6.529
chameleon,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,11,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,3.676,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.1187397857124387,0.1187397857124387,0.009777340228190056,0.5166375809544219,0.4842819103455581,0.5541347975495563,2089.764153624148,0.001674530981510658,0.001674530981510658,2089.762479093167,0.7234432101249695,0.4677640497684479,0.4934210479259491,6.536
chameleon,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,12,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,3.676,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.1187397857124387,0.1187397857124387,0.009777340228190056,0.5166375809544219,0.4842819103455581,0.5541347975495563,2089.764153624148,0.001674530981510658,0.01674530981510658,2089.7474083143334,0.7234432101249695,0.4677640497684479,0.4934210479259491,6.519
chameleon,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,13,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,3.676,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.1187397857124387,0.1187397857124387,0.009777340228190056,0.5166375809544219,0.4842819103455581,0.5541347975495563,2089.764153624148,0.001674530981510658,0.1674530981510658,2089.5969832816168,0.7243589758872986,0.4677640497684479,0.4934210479259491,6.629
chameleon,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,14,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,3.676,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.1187397857124387,0.1187397857124387,0.009777340228190056,0.5166375809544219,0.4842819103455581,0.5541347975495563,2089.764153624148,0.001674530981510658,1.674530981510658,2088.093867635274,0.720695972442627,0.4677640497684479,0.4912280738353729,6.594
chameleon,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,15,2277,2325,5,1092,729,456,0.1,8,8,5.0,0.0,3.676,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.1187397857124387,0.1187397857124387,0.009777340228190056,0.5166375809544219,0.4842819103455581,0.5541347975495563,2089.764153624148,0.001674530981510658,0.0,2089.764153624148,0.7234432101249695,0.4677640497684479,0.4934210479259491,6.564
chameleon,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,16,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,3.676,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.1187397857124387,0.1187397857124387,0.009777340228190056,0.5166375809544219,0.4842819103455581,0.5541347975495563,2089.764153624148,0.001674530981510658,0.001674530981510658,2089.76582815513,0.7234432101249695,0.4677640497684479,0.4934210479259491,6.582
chameleon,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,17,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,3.676,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.1187397857124387,0.1187397857124387,0.009777340228190056,0.5166375809544219,0.4842819103455581,0.5541347975495563,2089.764153624148,0.001674530981510658,0.01674530981510658,2089.7808989339633,0.7234432101249695,0.4677640497684479,0.4934210479259491,6.588
chameleon,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,18,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,3.676,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.1187397857124387,0.1187397857124387,0.009777340228190056,0.5166375809544219,0.4842819103455581,0.5541347975495563,2089.764153624148,0.001674530981510658,0.1674530981510658,2089.931606722299,0.721611738204956,0.4677640497684479,0.49780702590942383,6.601
chameleon,1,1,1,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,19,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,3.676,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.1187397857124387,0.1187397857124387,0.009777340228190056,0.5166375809544219,0.4842819103455581,0.5541347975495563,2089.764153624148,0.001674530981510658,1.674530981510658,2091.4386846056586,0.7234432101249695,0.4677640497684479,0.49780702590942383,6.483
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,0,2277,2325,5,1092,729,456,0.1,8,8,5.0,0.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.0,0.0,2091.6064140021454,0.7344322204589844,0.48834019899368286,0.46271929144859314,6.495
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,1,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.0,0.0,2091.6064140021454,0.7344322204589844,0.48834019899368286,0.46271929144859314,6.546
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,2,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.0,0.0,2091.6064140021454,0.7344322204589844,0.48834019899368286,0.46271929144859314,6.785
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,3,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.0,0.0,2091.6064140021454,0.7344322204589844,0.48834019899368286,0.46271929144859314,7.545
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,4,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.0,0.0,2091.6064140021454,0.7344322204589844,0.48834019899368286,0.46271929144859314,7.171
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,5,2277,2325,5,1092,729,456,0.1,8,8,5.0,0.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.0,0.0,2091.6064140021454,0.7344322204589844,0.48834019899368286,0.46271929144859314,7.088
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,6,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.0,0.0,2091.6064140021454,0.7344322204589844,0.48834019899368286,0.46271929144859314,6.925
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,7,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.0,0.0,2091.6064140021454,0.7344322204589844,0.48834019899368286,0.46271929144859314,6.903
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,8,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.0,0.0,2091.6064140021454,0.7344322204589844,0.48834019899368286,0.46271929144859314,6.926
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,9,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.0,0.0,2091.6064140021454,0.7344322204589844,0.48834019899368286,0.46271929144859314,6.93
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,10,2277,2325,5,1092,729,456,0.1,8,8,5.0,0.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,0,0.08890416609673468,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.00112110886027366,0.0,2091.6064140021454,0.7344322204589844,0.48834019899368286,0.46271929144859314,6.536
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,11,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.08890416609673468,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.00112110886027366,0.00112110886027366,2091.6052928932854,0.7344322204589844,0.48834019899368286,0.46271929144859314,6.649
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,12,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.08890416609673468,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.00112110886027366,0.011211088602736601,2091.595202913543,0.7353479862213135,0.48834019899368286,0.46271929144859314,6.667
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,13,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.08890416609673468,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.00112110886027366,0.112110886027366,2091.494303116118,0.7353479862213135,0.48834019899368286,0.46271929144859314,6.614
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,14,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.08890416609673468,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.00112110886027366,1.12110886027366,2090.485305141872,0.7362637519836426,0.4924554228782654,0.46271929144859314,6.468
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,15,2277,2325,5,1092,729,456,0.1,8,8,5.0,0.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.08890416609673468,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.00112110886027366,0.0,2091.6064140021454,0.7344322204589844,0.48834019899368286,0.46271929144859314,6.855
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,16,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.08890416609673468,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.00112110886027366,0.00112110886027366,2091.6075351110057,0.7344322204589844,0.48834019899368286,0.46271929144859314,7.432
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,17,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.08890416609673468,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.00112110886027366,0.011211088602736601,2091.6176250907483,0.7344322204589844,0.48834019899368286,0.46271929144859314,6.589
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,18,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.08890416609673468,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.00112110886027366,0.112110886027366,2091.718524888173,0.7335164546966553,0.486968457698822,0.46271929144859314,6.876
chameleon,2,2,2,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,19,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,3.61,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.08890416609673468,0.08890416609673468,0.010202464278287816,0.5165389277185187,0.4914391928441685,0.5523286879605082,2091.6064140021454,0.00112110886027366,1.12110886027366,2092.727522862419,0.7289377450942993,0.4828532338142395,0.4649122953414917,7.439
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,0,2277,2325,5,1092,729,456,0.1,8,8,5.0,0.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0,0.0,2095.1513386949064,0.732600748538971,0.44307270646095276,0.4736842215061188,8.909
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,1,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0,0.0,2095.1513386949064,0.732600748538971,0.44307270646095276,0.4736842215061188,8.372
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,2,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0,0.0,2095.1513386949064,0.732600748538971,0.44307270646095276,0.4736842215061188,8.302
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,3,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0,0.0,2095.1513386949064,0.732600748538971,0.44307270646095276,0.4736842215061188,8.42
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,4,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0,0.0,2095.1513386949064,0.732600748538971,0.44307270646095276,0.4736842215061188,8.314
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,5,2277,2325,5,1092,729,456,0.1,8,8,5.0,0.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0,0.0,2095.1513386949064,0.732600748538971,0.44307270646095276,0.4736842215061188,8.525
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,6,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0,0.0,2095.1513386949064,0.732600748538971,0.44307270646095276,0.4736842215061188,8.281
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,7,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0,0.0,2095.1513386949064,0.732600748538971,0.44307270646095276,0.4736842215061188,8.177
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,8,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0,0.0,2095.1513386949064,0.732600748538971,0.44307270646095276,0.4736842215061188,8.499
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,9,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,learned,0,0,0.0,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0,0.0,2095.1513386949064,0.732600748538971,0.44307270646095276,0.4736842215061188,8.708
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,10,2277,2325,5,1092,729,456,0.1,8,8,5.0,0.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,0,0.11511692706361162,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0013701591819666634,0.0,2095.1513386949064,0.732600748538971,0.44307270646095276,0.4736842215061188,9.012
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,11,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.11511692706361162,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0013701591819666634,0.0013701591819666634,2095.1499685357244,0.732600748538971,0.44307270646095276,0.4736842215061188,8.982
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,12,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.11511692706361162,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0013701591819666634,0.013701591819666634,2095.137637103086,0.732600748538971,0.44307270646095276,0.4736842215061188,8.58
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,13,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.11511692706361162,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0013701591819666634,0.13701591819666634,2095.0145522640123,0.732600748538971,0.44307270646095276,0.4736842215061188,9.021
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,14,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_pos,20,20,0.11511692706361162,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0013701591819666634,1.3701591819666634,2093.7854577832045,0.7280219793319702,0.4444444477558136,0.4780701696872711,8.727
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,15,2277,2325,5,1092,729,456,0.1,8,8,5.0,0.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.11511692706361162,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0013701591819666634,0.0,2095.1513386949064,0.732600748538971,0.44307270646095276,0.4736842215061188,8.78
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,16,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.11511692706361162,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0013701591819666634,0.0013701591819666634,2095.1527088540884,0.732600748538971,0.44307270646095276,0.4736842215061188,8.974
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,17,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.11511692706361162,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0013701591819666634,0.013701591819666634,2095.165040286726,0.732600748538971,0.44307270646095276,0.4736842215061188,8.789
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,18,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.11511692706361162,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0013701591819666634,0.13701591819666634,2095.2883546131025,0.732600748538971,0.44307270646095276,0.4736842215061188,8.728
chameleon,3,3,3,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,19,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,4.89,fixed_base_then_layer3_grid_select_by_val_only_no_test,force_neg,20,20,0.11511692706361162,0.11511692706361162,0.009322907114435055,0.5072385573488879,0.49166743818588066,0.5256623623256915,2095.1513386949064,0.0013701591819666634,1.3701591819666634,2096.5214978768727,0.7344322204589844,0.44581618905067444,0.4714912176132202,8.602
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,0,2277,2325,5,1092,729,456,0.1,8,8,5.0,0.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0,0.0,2094.478534613993,0.6895604133605957,0.39094650745391846,0.4429824650287628,8.184
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,1,2277,2325,5,1092,729,456,0.1,8,8,5.0,1.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0,0.0,2094.478534613993,0.6895604133605957,0.39094650745391846,0.4429824650287628,8.295
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,2,2277,2325,5,1092,729,456,0.1,8,8,5.0,10.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0,0.0,2094.478534613993,0.6895604133605957,0.39094650745391846,0.4429824650287628,8.569
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,3,2277,2325,5,1092,729,456,0.1,8,8,5.0,100.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0,0.0,2094.478534613993,0.6895604133605957,0.39094650745391846,0.4429824650287628,8.702
chameleon,4,4,4,geom_gcn_mask_split_id,v6_HASDC_fixed_base_layer3_fast,4,2277,2325,5,1092,729,456,0.1,8,8,5.0,1000.0,4.556,fixed_base_then_layer3_grid_select_by_val_only_no_test,zero,0,0,0.0,0.09588856076358496,0.007506342328812939,0.5103104300113389,0.48958484011263526,0.5348595545764826,2094.478534613993,0.0,0.0,2094.478534613993,0.6895604133605957,0.39094650745391846,0.4429824650287628,8.281
