node_id,true_label,error_count,total_configs,error_rate,most_common_wrong_pred,split_mode,degree_sym,same_label_neighbor_ratio,neighbor_label_entropy,raw_feat_nnz,raw_feat_nz_idx_head,grid_ids
360,2,20,20,1.0,3,val,11,0.0,0.6890092384766586,4,"[849, 1336, 1387, 1685]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
367,1,20,20,1.0,4,val,4,0.5,1.0397207708399179,17,"[4, 128, 199, 200, 540, 849, 1056, 1069, 1104, 1112, 1328, 1379, 1517, 1686, 1724, 1913, 2314]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
369,0,20,20,1.0,2,val,8,0.25,1.2130075659799042,1,[988],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
371,0,20,20,1.0,3,test,13,0.15384615384615385,1.377819508039033,2,"[654, 1798]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
374,2,20,20,1.0,3,val,50,0.28,1.4833664232286377,3,"[213, 965, 1560]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
376,1,20,20,1.0,2,val,16,0.375,1.3208883431493221,4,"[13, 207, 954, 1266]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
377,2,20,20,1.0,4,test,52,0.2692307692307692,1.502824398811316,10,"[196, 261, 409, 716, 945, 1490, 1511, 1551, 1794, 2268]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
379,0,20,20,1.0,4,val,9,0.1111111111111111,1.5229550675313184,5,"[12, 495, 1209, 2163, 2237]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
381,1,20,20,1.0,0,test,25,0.2,1.0503510239408722,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
382,2,20,20,1.0,3,val,7,0.42857142857142855,1.0042424730540764,3,"[41, 164, 359]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
384,1,20,20,1.0,0,val,25,0.2,1.0503510239408722,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
390,3,20,20,1.0,4,val,4,0.5,0.6931471805599453,75,"[17, 37, 38, 88, 90, 103, 138, 148, 239, 241, 243, 260, 282, 340, 375, 402, 410, 428, 459, 488, 524, 565, 596, 633, 647, 665, 745, 809, 817, 822, 848, 863, 881, 983, 990, 1025, 1089, 1123, 1125, 1159, 1219, 1237, 1301, 1346, 1440, 1441, 1442, 1447, 1468, 1487, 1498, 1510, 1533, 1540, 1618, 1638, 1658, 1662, 1672, 1679, 1753, 1779, 1784, 1823, 1919, 1924, 1973, 2039, 2055, 2192, 2243, 2245, 2284, 2290, 2294]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
391,1,20,20,1.0,2,val,3,0.0,0.6365141682948128,5,"[175, 1040, 1488, 2018, 2161]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
393,3,20,20,1.0,4,val,187,0.3582887700534759,1.3364377040851918,22,"[120, 124, 368, 510, 681, 711, 725, 764, 809, 1063, 1126, 1236, 1247, 1382, 1476, 1541, 1666, 1968, 2009, 2058, 2182, 2290]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
396,1,20,20,1.0,3,val,6,0.16666666666666666,1.329661348854758,6,"[115, 548, 706, 1831, 2036, 2304]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
405,0,20,20,1.0,2,val,1,0.0,-0.0,2,"[1093, 1206]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
408,3,20,20,1.0,4,val,2,0.0,-0.0,9,"[200, 465, 550, 777, 849, 1074, 1313, 1695, 2250]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
409,0,20,20,1.0,1,val,1,0.0,-0.0,1,[2145],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
412,2,20,20,1.0,3,val,15,0.06666666666666667,1.2634794940650305,25,"[122, 270, 304, 448, 509, 541, 671, 722, 770, 792, 939, 941, 1106, 1134, 1179, 1220, 1405, 1439, 1446, 1468, 1692, 1807, 1996, 2134, 2198]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
414,0,20,20,1.0,3,test,6,0.16666666666666666,0.8675632284814612,3,"[770, 1093, 1685]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
415,4,20,20,1.0,2,val,9,0.4444444444444444,0.9649629230074277,1,[2027],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
416,0,20,20,1.0,2,val,8,0.125,1.2130075659799042,1,[1206],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
423,3,20,20,1.0,4,val,52,0.1346153846153846,1.4901361466600076,14,"[88, 92, 168, 234, 263, 276, 868, 926, 947, 1688, 1724, 1782, 1830, 1937]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
425,3,20,20,1.0,4,val,2,0.5,0.6931471805599453,12,"[136, 152, 243, 329, 330, 507, 778, 1155, 1172, 1709, 1805, 2260]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
426,1,20,20,1.0,0,val,7,0.14285714285714285,0.7963116401738131,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
429,0,20,20,1.0,3,val,12,0.5,1.1988493129136213,1,[402],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
431,1,20,20,1.0,4,test,2,0.5,0.6931471805599453,2,"[56, 1671]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
432,0,20,20,1.0,1,val,48,0.020833333333333332,0.4852155648166194,2,"[43, 954]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
437,2,20,20,1.0,4,test,65,0.2923076923076923,1.4365139386367392,16,"[27, 556, 558, 582, 766, 774, 1218, 1382, 1394, 1591, 1944, 2026, 2066, 2188, 2218, 2259]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
444,0,20,20,1.0,2,val,6,0.0,0.8675632284814612,2,"[1486, 1719]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
446,2,20,20,1.0,4,val,13,0.0,0.2711893730418441,3,"[743, 1053, 1398]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
454,0,20,20,1.0,4,test,71,0.014084507042253521,1.349255374423306,43,"[4, 50, 74, 177, 180, 222, 383, 433, 465, 611, 665, 711, 748, 756, 784, 809, 851, 897, 945, 989, 1010, 1041, 1093, 1160, 1248, 1307, 1330, 1372, 1556, 1557, 1573, 1606, 1618, 1638, 1644, 1786, 1794, 1848, 1865, 1918, 1965, 2020, 2115]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
457,2,20,20,1.0,4,test,10,0.1,1.5047882836811908,11,"[238, 447, 550, 733, 805, 858, 954, 1203, 1541, 1693, 2019]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
460,0,20,20,1.0,4,test,8,0.75,0.7356219397587946,3,"[1311, 1341, 1517]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
461,1,20,20,1.0,3,val,7,0.14285714285714285,0.7963116401738131,4,"[25, 149, 523, 717]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
465,2,20,20,1.0,3,test,31,0.1935483870967742,1.251179330557747,11,"[243, 317, 507, 711, 829, 875, 941, 1752, 2012, 2062, 2195]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
467,0,20,20,1.0,2,test,9,0.2222222222222222,1.2730283365896258,1,[374],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
472,0,20,20,1.0,2,test,5,0.6,0.6730116670092565,4,"[96, 646, 717, 2285]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
475,2,20,20,1.0,4,val,28,0.0,0.40869772507431423,39,"[19, 55, 161, 185, 223, 237, 583, 629, 695, 723, 757, 814, 817, 856, 929, 1034, 1075, 1235, 1314, 1366, 1413, 1477, 1647, 1690, 1739, 1754, 1843, 1871, 1889, 2020, 2028, 2031, 2035, 2040, 2107, 2189, 2194, 2195, 2282]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
477,1,20,20,1.0,3,val,33,0.09090909090909091,0.7297747214492927,5,"[25, 1261, 1322, 2227, 2289]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
478,0,20,20,1.0,2,val,9,0.3333333333333333,1.310783678099714,3,"[673, 1398, 1602]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
479,2,20,20,1.0,4,val,137,0.32116788321167883,1.2951874202183102,5,"[407, 841, 1037, 2115, 2219]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
481,1,20,20,1.0,4,val,12,0.08333333333333333,1.2366848691405041,28,"[7, 152, 165, 202, 224, 273, 299, 509, 585, 856, 872, 1075, 1079, 1179, 1203, 1288, 1426, 1600, 1699, 1792, 1810, 1898, 1899, 1973, 2045, 2096, 2145, 2216]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
487,3,20,20,1.0,4,test,3,0.0,-0.0,28,"[22, 35, 48, 89, 323, 418, 461, 469, 636, 646, 895, 1069, 1175, 1278, 1343, 1502, 1577, 1582, 1719, 1767, 1788, 1903, 1908, 1927, 1959, 2231, 2304, 2316]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
489,1,20,20,1.0,4,val,12,0.08333333333333333,1.2366848691405041,27,"[46, 165, 299, 397, 406, 532, 653, 893, 1017, 1031, 1045, 1048, 1093, 1115, 1203, 1314, 1319, 1449, 1662, 1773, 1857, 1963, 1965, 2039, 2061, 2096, 2260]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
496,2,20,20,1.0,4,val,11,0.18181818181818182,1.2882523050229002,7,"[244, 323, 756, 1262, 1545, 1790, 1801]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
504,1,20,20,1.0,4,test,53,0.22641509433962265,1.4987493658169273,3,"[243, 974, 1217]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
505,1,20,20,1.0,3,val,142,0.04225352112676056,1.3140147935054796,7,"[103, 507, 509, 754, 834, 1349, 1963]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
513,1,20,20,1.0,0,val,25,0.2,1.0503510239408722,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
527,2,20,20,1.0,3,val,11,0.6363636363636364,0.8599672810355049,4,"[163, 202, 1454, 1897]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
528,1,20,20,1.0,4,val,13,0.3076923076923077,1.412744636863848,15,"[138, 164, 717, 872, 1157, 1233, 1336, 1356, 1514, 1595, 1853, 2028, 2168, 2285, 2316]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
529,3,20,20,1.0,4,test,20,0.35,1.3994886078590607,35,"[33, 78, 120, 199, 261, 273, 307, 372, 405, 409, 484, 561, 706, 719, 766, 842, 870, 895, 976, 1037, 1154, 1168, 1175, 1176, 1232, 1247, 1366, 1753, 1846, 1893, 2189, 2191, 2210, 2233, 2272]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
532,0,20,20,1.0,3,val,13,0.5384615384615384,1.1569876443452742,4,"[514, 546, 996, 1261]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
539,2,20,20,1.0,3,test,3,0.3333333333333333,0.6365141682948128,12,"[181, 571, 674, 813, 903, 1069, 1604, 1803, 1825, 1879, 2216, 2306]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
546,0,20,20,1.0,1,test,59,0.4406779661016949,0.8888471761168537,1,[1536],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
547,3,20,20,1.0,4,val,1,0.0,-0.0,15,"[224, 443, 603, 671, 722, 792, 1457, 1571, 1803, 1869, 1999, 2051, 2084, 2127, 2197]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
549,3,20,20,1.0,4,val,54,0.14814814814814814,1.4979244747215097,14,"[96, 273, 286, 474, 479, 644, 716, 879, 941, 1507, 1529, 1973, 2033, 2158]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
557,3,20,20,1.0,4,val,4,0.5,0.6931471805599453,71,"[13, 16, 17, 33, 37, 38, 56, 81, 115, 124, 129, 171, 213, 223, 231, 249, 262, 370, 388, 401, 417, 468, 487, 496, 509, 518, 543, 576, 598, 681, 703, 707, 767, 771, 779, 902, 928, 952, 1076, 1093, 1098, 1124, 1125, 1204, 1213, 1269, 1319, 1353, 1385, 1424, 1456, 1463, 1487, 1497, 1517, 1539, 1661, 1753, 1784, 1885, 1893, 1935, 1973, 2006, 2020, 2026, 2066, 2099, 2108, 2210, 2322]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
558,1,20,20,1.0,0,test,7,0.14285714285714285,1.277034259466139,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
571,1,20,20,1.0,0,val,9,0.1111111111111111,1.2148896539491203,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
572,1,20,20,1.0,0,test,107,0.2336448598130841,1.5436838527653642,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
576,3,20,20,1.0,2,val,2,0.5,0.6931471805599453,1,[243],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
582,2,20,20,1.0,4,val,23,0.43478260869565216,1.4001005288598083,11,"[39, 286, 302, 313, 434, 948, 988, 1204, 1250, 2291, 2294]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
583,0,20,20,1.0,1,test,13,0.5384615384615384,1.1569876443452742,2,"[45, 1493]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
585,4,20,20,1.0,3,val,5,0.6,0.9502705392332347,28,"[91, 121, 313, 346, 460, 496, 697, 716, 734, 1025, 1123, 1133, 1136, 1172, 1176, 1187, 1290, 1383, 1520, 1543, 1672, 1710, 1903, 1909, 1965, 2032, 2098, 2304]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
586,1,20,20,1.0,3,val,33,0.09090909090909091,0.7297747214492927,4,"[259, 792, 885, 887]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
587,1,20,20,1.0,3,val,5,0.0,0.6730116670092565,7,"[264, 674, 871, 1323, 1361, 1846, 2196]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
590,2,20,20,1.0,0,test,4,0.0,1.0397207708399179,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
592,3,20,20,1.0,4,test,5,0.2,1.0549201679861442,3,"[45, 1096, 1560]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
596,1,20,20,1.0,4,val,3,0.0,0.6365141682948128,15,"[28, 41, 284, 716, 756, 777, 1200, 1211, 1496, 1586, 1644, 1653, 1698, 2009, 2323]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
598,1,20,20,1.0,3,val,7,0.14285714285714285,1.277034259466139,2,"[200, 239]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
600,1,20,20,1.0,3,val,5,0.0,1.0549201679861442,9,"[340, 1414, 1644, 1766, 1848, 1917, 2098, 2140, 2145]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
604,1,20,20,1.0,4,val,1,0.0,-0.0,6,"[74, 1024, 1137, 1455, 1467, 1513]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
605,3,20,20,1.0,4,test,12,0.3333333333333333,1.3522093992338284,26,"[37, 52, 180, 203, 259, 276, 286, 302, 307, 330, 652, 680, 785, 856, 1019, 1155, 1240, 1242, 1290, 1341, 1405, 1419, 1579, 1815, 2200, 2300]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
616,3,20,20,1.0,4,val,11,0.36363636363636365,1.3421131789144005,12,"[120, 616, 670, 705, 800, 941, 948, 1443, 1448, 1449, 1543, 1902]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
620,1,20,20,1.0,3,val,61,0.21311475409836064,1.5113795412226954,7,"[143, 357, 727, 1361, 1541, 1724, 2197]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
622,0,20,20,1.0,2,test,43,0.9069767441860465,0.36178753278517783,1,[404],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
624,2,20,20,1.0,3,test,4,0.25,1.0397207708399179,5,"[13, 329, 587, 1124, 1405]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
625,1,20,20,1.0,2,test,33,0.09090909090909091,0.7297747214492927,3,"[523, 792, 2285]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
626,0,20,20,1.0,1,val,8,0.375,1.2554823251787535,1,[1892],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
631,1,20,20,1.0,4,val,17,0.29411764705882354,1.478751524647954,4,"[1382, 1671, 1728, 1965]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
632,0,20,20,1.0,2,test,32,0.1875,1.0867239858365674,1,[1423],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
634,2,20,20,1.0,4,val,4,0.5,1.0397207708399179,14,"[300, 613, 634, 644, 667, 775, 1059, 1175, 1429, 1563, 1840, 1976, 2220, 2300]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
637,2,20,20,1.0,3,val,156,0.28846153846153844,1.3478904841174255,7,"[669, 887, 1644, 1849, 1968, 2017, 2157]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
640,1,20,20,1.0,2,test,25,0.12,1.5123786573528997,1,[717],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
643,2,20,20,1.0,4,val,10,0.0,0.639031859650177,35,"[25, 52, 58, 198, 227, 367, 463, 522, 527, 602, 716, 771, 784, 792, 804, 856, 943, 1071, 1081, 1187, 1269, 1290, 1454, 1498, 1563, 1577, 1734, 1753, 1861, 1870, 1929, 2045, 2106, 2145, 2305]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
644,1,20,20,1.0,4,val,24,0.125,0.961285752584596,5,"[238, 954, 1538, 1948, 2205]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
645,4,20,20,1.0,3,val,3,1.0,-0.0,8,"[81, 191, 193, 301, 401, 1251, 1438, 1564]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
650,2,20,20,1.0,3,val,13,0.38461538461538464,1.412744636863848,5,"[449, 610, 656, 667, 946]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
655,2,20,20,1.0,4,test,51,0.27450980392156865,1.481663064890612,13,"[74, 267, 393, 663, 1165, 1323, 1641, 1723, 1766, 1851, 1965, 2028, 2090]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
657,4,20,20,1.0,3,val,9,0.4444444444444444,0.9649629230074277,3,"[1538, 1988, 2202]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
658,0,20,20,1.0,4,val,18,0.05555555555555555,1.4938857262110654,2,"[200, 1706]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
661,2,20,20,1.0,3,val,23,0.43478260869565216,1.4001005288598083,13,"[164, 306, 404, 518, 577, 1220, 1401, 1462, 1849, 1911, 2077, 2145, 2216]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
666,3,20,20,1.0,4,val,83,0.3614457831325301,1.1444814584912923,17,"[65, 329, 351, 488, 582, 771, 913, 945, 953, 1184, 1803, 1840, 1965, 2018, 2157, 2245, 2290]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
667,0,20,20,1.0,2,val,13,0.5384615384615384,1.1569876443452742,2,"[792, 887]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
668,1,20,20,1.0,2,val,11,0.0,1.3421131789144003,3,"[465, 673, 1924]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
672,1,20,20,1.0,2,val,7,0.14285714285714285,1.277034259466139,1,[631],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
674,0,20,20,1.0,3,val,120,0.058333333333333334,0.7955634233916039,3,"[717, 1120, 1265]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
676,2,20,20,1.0,3,test,33,0.0,0.7380595340778923,4,"[340, 596, 770, 2084]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
679,1,20,20,1.0,2,val,1,0.0,-0.0,2,"[1179, 1766]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
683,0,20,20,1.0,1,val,56,0.017857142857142856,0.3857276883254181,0,[],"[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
697,1,20,20,1.0,4,test,12,0.0,1.077556327066801,27,"[101, 202, 295, 437, 466, 549, 567, 616, 646, 766, 804, 844, 1124, 1311, 1330, 1388, 1405, 1552, 1664, 1722, 1734, 1793, 1839, 1908, 1968, 2233, 2292]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
701,3,20,20,1.0,4,test,4,0.25,0.5623351446188083,26,"[41, 237, 256, 318, 459, 517, 540, 645, 710, 737, 775, 858, 864, 962, 1176, 1247, 1358, 1389, 1543, 1641, 1857, 1872, 1959, 2040, 2074, 2184]","[6, 7, 9, 10, 11, 54, 55, 56, 57, 58, 59, 102, 103, 105, 106, 150, 151, 153, 154, 155]"
